pl_name,ra,dec,sy_dist,sy_plx
Kepler-195 c,288.1209339,47.9666141,652.0510000,1.5049500
Kepler-1950 b,287.0874563,42.6686537,697.2530000,1.4057400
Kepler-1951 b,290.4999139,40.2877161,1277.3200000,0.7541790
Kepler-1953 b,287.9680995,46.4705959,605.6310000,1.6227100
Kepler-1954 b,298.0029203,43.3545882,1373.8300000,0.7009100
Kepler-1955 b,299.5347603,40.4777528,449.3510000,2.1970400
Kepler-1956 b,294.6208506,49.8942190,360.4680000,2.7456500
Kepler-1957 b,293.7114360,47.8874467,460.8990000,2.1409700
Kepler-1958 b,289.1041643,41.6901138,1320.3800000,0.7289470
Kepler-1959 b,296.0223010,44.7326691,479.2630000,2.0579900
Kepler-196 b,284.9685077,42.0791214,451.3120000,2.1869200
Kepler-196 c,284.9685077,42.0791214,451.3120000,2.1869200
Kepler-196 d,284.9685077,42.0791214,451.3120000,2.1869200
Kepler-1960 b,294.6969361,46.7202043,1527.5600000,0.6261800
Kepler-1961 b,286.3300783,39.6831276,1042.4500000,0.9311910
Kepler-1962 b,289.5483989,40.1641457,866.8260000,1.1252300
Kepler-1963 b,296.5875182,47.2071290,492.8470000,2.0001700
Kepler-1965 b,292.5147146,38.0219872,521.7910000,1.8877200
Kepler-1966 b,292.4637788,41.2990438,484.6010000,2.0374600
Kepler-1967 b,299.1376276,43.4984724,249.1020000,3.9855100
Kepler-1968 b,291.5080318,45.3700933,750.9300000,1.3040000
Kepler-1969 b,294.7842662,49.4920557,1204.5400000,0.8020130
Kepler-197 b,295.2264739,50.5592348,330.5750000,2.9962800
Kepler-197 c,295.2264739,50.5592348,330.5750000,2.9962800
Kepler-197 d,295.2264739,50.5592348,330.5750000,2.9962800
Kepler-197 e,295.2264739,50.5592348,330.5750000,2.9962800
Kepler-1972 b,288.3953074,39.8725067,287.3390000,3.4515200
Kepler-1972 c,288.3953074,39.8725067,287.3390000,3.4515200
Kepler-1976 b,292.1670600,48.7275345,1314.5100000,0.7321410
Kepler-1977 b,290.6178587,37.2891002,592.7110000,1.6592800
Kepler-1978 b,286.0067312,38.0095407,865.5120000,1.1269900
Kepler-1979 b,289.8429062,38.3096220,1076.2700000,0.9012210
Kepler-198 b,290.6731326,38.6910045,495.3580000,1.9899800
Kepler-198 c,290.6731326,38.6910045,495.3580000,1.9899800
Kepler-198 d,290.6731326,38.6910045,495.3580000,1.9899800
Kepler-1980 b,295.1672065,38.6370390,1709.4000000,0.5601600
Kepler-1981 b,287.9754691,38.7402988,659.3950000,1.4877500
Kepler-1982 b,287.4099905,39.6586267,558.8550000,1.7607900
Kepler-1983 b,297.0420150,39.9121864,424.4280000,2.3273900
Kepler-1986 b,292.9582727,42.8548909,912.0850000,1.0689200
Kepler-1987 b,295.8254663,42.9433716,595.6830000,1.6505800
Kepler-1987 c,295.8254663,42.9433716,595.6830000,1.6505800
Kepler-1987 d,295.8254663,42.9433716,595.6830000,1.6505800
Kepler-1987 e,295.8254663,42.9433716,595.6830000,1.6505800
Kepler-1989 b,290.7351869,44.0912620,1252.1300000,0.7700160
Kepler-199 b,295.5594278,40.2362490,521.0540000,1.8904000
Kepler-199 c,295.5594278,40.2362490,521.0540000,1.8904000
Kepler-1990 b,299.7047433,44.4357068,392.7390000,2.5177300
Kepler-1990 c,299.7047433,44.4357068,392.7390000,2.5177300
Kepler-1991 b,285.0360506,45.0709909,855.8200000,1.1397800
Kepler-1991 c,285.0360506,45.0709909,855.8200000,1.1397800
Kepler-1992 b,295.0902409,45.0811045,532.9550000,1.8475000
Kepler-1993 b,293.7968548,45.1607261,1031.9100000,0.9404160
Kepler-1994 b,297.1487941,46.2969247,241.9910000,4.1036600
Kepler-1995 b,284.3427250,46.3165907,595.3310000,1.6512700
Kepler-1996 b,285.2537555,46.5822183,440.5610000,2.2411600
Kepler-1996 c,285.2537555,46.5822183,440.5610000,2.2411600
Kepler-1997 b,297.4808253,46.5891373,1502.3400000,0.6377920
Kepler-1998 b,283.4291536,47.5923973,340.9650000,2.9041000
Kepler-1999 b,282.3705675,48.2592340,701.2550000,1.3980500
Kepler-20 b,287.6979913,42.3385782,282.5630000,3.5102600
Kepler-20 c,287.6979913,42.3385782,282.5630000,3.5102600
Kepler-20 d,287.6979913,42.3385782,282.5630000,3.5102600
Kepler-20 e,287.6979913,42.3385782,282.5630000,3.5102600
Kepler-20 f,287.6979913,42.3385782,282.5630000,3.5102600
Kepler-20 g,287.6979913,42.3385782,282.5630000,3.5102600
Kepler-200 b,284.4099503,41.2374928,665.9120000,1.4729100
Kepler-200 c,284.4099503,41.2374928,665.9120000,1.4729100
Kepler-2000 b,285.5743032,49.9621218,320.5880000,3.0909000
Kepler-2000 c,285.5743032,49.9621218,320.5880000,3.0909000
Kepler-2001 b,291.6594558,50.5838585,776.5500000,1.2596200
Kepler-2001 c,291.6594558,50.5838585,776.5500000,1.2596200
Kepler-201 b,293.6260590,41.2728004,636.4450000,1.5427900
Kepler-201 c,293.6260590,41.2728004,636.4450000,1.5427900
Kepler-202 b,282.9734874,41.3217991,285.1110000,3.4785000
Kepler-202 c,282.9734874,41.3217991,285.1110000,3.4785000
Kepler-203 b,297.0899590,41.3880686,703.3020000,1.3932900
Kepler-203 c,297.0899590,41.3880686,703.3020000,1.3932900
Kepler-203 d,297.0899590,41.3880686,703.3020000,1.3932900
Kepler-204 b,285.3471620,41.7618450,686.7230000,1.4273700
Kepler-204 c,285.3471620,41.7618450,686.7230000,1.4273700
Kepler-205 b,285.2866912,41.8609357,159.7200000,6.2320200
Kepler-205 c,285.2866912,41.8609357,159.7200000,6.2320200
Kepler-206 b,291.6346564,41.8338415,594.4470000,1.6534000
Kepler-206 c,291.6346564,41.8338415,594.4470000,1.6534000
Kepler-206 d,291.6346564,41.8338415,594.4470000,1.6534000
Kepler-207 b,290.0305195,42.1660555,875.5190000,1.1133400
Kepler-207 c,290.0305195,42.1660555,875.5190000,1.1133400
Kepler-207 d,290.0305195,42.1660555,875.5190000,1.1133400
Kepler-208 b,293.8901979,42.5279413,775.3280000,1.2610200
Kepler-208 c,293.8901979,42.5279413,775.3280000,1.2610200
Kepler-208 d,293.8901979,42.5279413,775.3280000,1.2610200
Kepler-208 e,293.8901979,42.5279413,775.3280000,1.2610200
Kepler-209 b,291.1694567,42.6407281,576.9460000,1.7045000
Kepler-209 c,291.1694567,42.6407281,576.9460000,1.7045000
Kepler-21 b,287.3619673,38.7141384,108.5220000,9.1859100
Kepler-210 b,292.5034196,43.0832188,232.7500000,4.2675500
Kepler-210 c,292.5034196,43.0832188,232.7500000,4.2675500
Kepler-211 b,285.4391183,43.1685051,309.3530000,3.2037200
Kepler-211 c,285.4391183,43.1685051,309.3530000,3.2037200
Kepler-212 b,287.6208165,43.1416239,687.1940000,1.4264500
Kepler-212 c,287.6208165,43.1416239,687.1940000,1.4264500
Kepler-213 b,290.8241931,44.6472832,634.9390000,1.5462300
Kepler-213 c,290.8241931,44.6472832,634.9390000,1.5462300
Kepler-214 b,284.7548499,44.9560500,1208.4400000,0.7986790
Kepler-214 c,284.7548499,44.9560500,1208.4400000,0.7986790
Kepler-215 b,294.9735313,45.2136867,485.9970000,2.0288100
Kepler-215 c,294.9735313,45.2136867,485.9970000,2.0288100
Kepler-215 d,294.9735313,45.2136867,485.9970000,2.0288100
Kepler-215 e,294.9735313,45.2136867,485.9970000,2.0288100
Kepler-216 b,293.7280695,46.1291139,1187.4700000,0.8133760
Kepler-216 c,293.7280695,46.1291139,1187.4700000,0.8133760
Kepler-217 b,293.0377331,46.2775223,1104.6400000,0.8764590
Kepler-217 c,293.0377331,46.2775223,1104.6400000,0.8764590
Kepler-217 d,293.0377331,46.2775223,1104.6400000,0.8764590
Kepler-218 b,295.4128785,46.2665801,656.3800000,1.4947200
Kepler-218 c,295.4128785,46.2665801,656.3800000,1.4947200
Kepler-218 d,295.4128785,46.2665801,656.3800000,1.4947200
Kepler-219 b,288.7389481,46.7625929,787.0700000,1.2417800
Kepler-219 c,288.7389481,46.7625929,787.0700000,1.2417800
